Not Available,"Beverages, Cafe, Desserts",500,"Santosh Kottary at Ground floor, Balaji Movieplex,Plot No.10, sector No.8,Koparkhairane, Navi Mumbai","19.1010421371,73.0104458705","{'Mon': '7am – 12midnight', 'Tue': '7am – 12midnight', 'Wed': '7am – 12midnight', 'Thu': '7am – 12midnight', 'Fri': '7am – 12midnight', 'Sat': '7am – 12midnight', 'Sun': '7am – 12midnight'}",True,False,True,
+91 7328028955 +91 9583467583,"Biryani, Continental, Rolls",300,"356, Infront Of Jagannath Hospital, Sahid Nagar, Bhubaneshwar","20.2899850000,85.8448670000","{'Mon': '8:30am – 9:30pm', 'Tue': '8:30am – 9:30pm', 'Wed': '8:30am – 9:30pm', 'Thu': '8:30am – 9:30pm', 'Fri': '8:30am – 9:30pm', 'Sat': '8:30am – 9:30pm', 'Sun': '8:30am – 9:30pm'}",True,False,False,
0821 2440044 +91 9611119908,"Continental, Mexican, Italian, North Indian, South Indian","1,000","Hotel Roopa, 2724/C, Bangalore Nilgiri Road, Doora, Mysore","12.3083752565,76.6596706957","{'Mon': '7am – 11pm', 'Tue': '7am – 11pm', 'Wed': '7am – 11pm', 'Thu': '7am – 11pm', 'Fri': '7am – 11pm', 'Sat': '7am – 11pm', 'Sun': '7am – 11pm'}",False,False,False,
+91 9133308101 +91 9133382123,"Desserts, Beverages",350,"Street 8, Vijayanagar Colony, Vikrampuri, Habsiguda, Hyderabad","17.4137702000,78.5456202000","{'Mon': '11:30am – 1am', 'Tue': '11:30am – 1am', 'Wed': '11:30am – 1am', 'Thu': '11:30am – 1am', 'Fri': '11:30am – 1am', 'Sat': '11:30am – 1am', 'Sun': '11:30am – 1am'}",True,False,False,
+91 9867070180,"Fast Food, North Indian",300,"145-146, Streets Food Truck Park, Ajmera Garden, Kings Road, Shyam Nagar, Jaipur","26.8948098767,75.7509771734","{'Mon': '2pm – 11pm', 'Tue': '2pm – 11pm', 'Wed': '2pm – 11pm', 'Thu': '2pm – 11pm', 'Fri': '2pm – 11pm', 'Sat': '2pm – 11pm', 'Sun': '2pm – 11pm'}",True,False,False,
Not Available,Momos,200,"Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","28.4661821989,77.0988287777","{'Mon': '11am – 10pm', 'Tue': '11am – 10pm', 'Wed': '11am – 10pm', 'Thu': '11am – 10pm', 'Fri': '11am – 10pm', 'Sat': '11am – 10pm', 'Sun': '11am – 10pm'}",True,False,False,"Chicken Dim Sum , Veg Schezwan , Black Bean Chicken , Schezwan Chicken"
+91 8347856729,Fast Food,200,"Manjula Nivas, Opposite Uma Bhavan, Althan Bhatar, Surat","21.1668380000,72.8144300000","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",True,False,False,
+91 9334806050,Fast Food,250,"Main Road, Opposite Marshal Bazar, Danapur Cantt, Khajpura, Patna","25.6374189206,85.0463569164","{'Mon': '1pm – 9:30pm', 'Tue': '1pm – 9:30pm', 'Wed': '1pm – 9:30pm', 'Thu': '1pm – 9:30pm', 'Fri': '1pm – 9:30pm', 'Sat': '1pm – 9:30pm', 'Sun': '1pm – 9:30pm'}",True,False,False,
+91 9843363053,Bakery,200,"300, NSR Road, Saibaba Colony, Coimbatore","11.0256355625,76.9395689294","{'Mon': '9:30am – 9:30pm', 'Tue': '9:30am – 9:30pm', 'Wed': '9:30am – 9:30pm', 'Thu': '9:30am – 9:30pm', 'Fri': '9:30am – 9:30pm', 'Sat': '9:30am – 9:30pm', 'Sun': '9:30am – 9:30pm'}",False,False,False,
+91 9137436104,Cafe,400,"G 1 Earth Retail Complex, S P Ring Road, Bhadaj Circle, Science City Road, Sola, Ahmedabad","23.0854480000,72.4925390000","{'Mon': '10am – 12midnight', 'Tue': '10am – 12midnight', 'Wed': '10am – 12midnight', 'Thu': '10am – 12midnight', 'Fri': '10am – 12midnight', 'Sat': '10am – 12midnight', 'Sun': '10am – 12midnight'}",True,False,False,"Coffee , Sandwich , Thick Shakes , Pasta"
+91 8588838007,"North Indian, Chinese, Fast Food, Biryani",490,"RZ, G-1, Nanda Block, Mahavir Enclave, Sector -1, Near Sector 3, Dwarka, New Delhi","28.6069640000,77.0814360000","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",False,False,False,
+91 8087303322,"Fast Food, Healthy Food, Sandwich, Salad",500,"Unit 17, Panchshil Business Park, Balewadi High Street, Baner, Pune","18.5701671893,73.7746923789","{'Mon': '10am – 11pm', 'Tue': '10am – 11pm', 'Wed': '10am – 11pm', 'Thu': '10am – 11pm', 'Fri': '10am – 11pm', 'Sat': '10am – 11pm', 'Sun': '10am – 11pm'}",True,False,False,"Salad , Sandwich , Aloo Patty , Roasted Chicken"
+91 9880485858,"North Indian, Biryani, Kebab, BBQ",400,"7, Vird Nagar Main Road, NGR Layout, Virat Nagar, Roopena Agrahara, Bommanahalli, Bangalore","12.9124970000,77.6240610000","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",True,False,True,
0422 2540252 +91 9965515657,"Chinese, South Indian",300,"178, Ramachandra Road, RS Puram, Coimbatore","11.0067604724,76.9553731754","{'Mon': '12noon – 10:30pm', 'Tue': '12noon – 10:30pm', 'Wed': '12noon – 10:30pm', 'Thu': '12noon – 10:30pm', 'Fri': '12noon – 10:30pm', 'Sat': '12noon – 10:30pm', 'Sun': '12noon – 10:30pm'}",True,False,False,
+91 9930168282,Biryani,700,"794, Adarsh Nager, New Link Road, Near Greenz Oshiwara, Andheri West, Mumbai","19.1445216700,72.8320381400","{'Mon': '11am – 2am', 'Tue': '11am – 2am', 'Wed': '11am – 2am', 'Thu': '11am – 2am', 'Fri': '11am – 2am', 'Sat': '11am – 2am', 'Sun': '11am – 2am'}",True,False,False,"Aroma Biryani , Chicken Tikka Biryani , Gajar Ka Halwa , Afghani Murgh Tikka , Tandoori Chicken , Rolls"
+91 9999238444,Fast Food,200,"Swarn Jayanti Park, Sector 10, Rohini, Delhi","28.7193014586,77.1126887575","{'Mon': '11am – 9:30pm', 'Tue': '11am – 9:30pm', 'Wed': '11am – 9:30pm', 'Thu': '11am – 9:30pm', 'Fri': '11am – 9:30pm', 'Sat': '11am – 9:30pm', 'Sun': '11am – 9:30pm'}",False,False,False,
0452 4294666 18602100000,"Pizza, Fast Food",400,"Near Aristo Hospital, Bypass Main Road, SS Colony, Madurai","9.9201966310,78.0929563800","{'Mon': '10:57am – 12midnight', 'Tue': '10:57am – 12midnight', 'Wed': '10:57am – 12midnight', 'Thu': '10:57am – 12midnight', 'Fri': '10:57am – 12midnight', 'Sat': '10:57am – 12midnight', 'Sun': '10:57am – 12midnight'}",True,False,False,
+91 9700275500 +91 9700614666,"North Indian, Biryani, Chinese",500,"Opposite Bata Showroom, Shamshabad, Hyderabad","17.2631781051,78.3888070285","{'Mon': '9am – 11pm', 'Tue': '9am – 11pm', 'Wed': '9am – 11pm', 'Thu': '9am – 11pm', 'Fri': '9am – 11pm', 'Sat': '9am – 11pm', 'Sun': '9am – 11pm'}",False,False,False,"Tea , Mutton Biryani"
022 33552698,"North Indian, Fast Food, Wraps, Biryani",400,"MegaBite - MBTC, Floor 2, Gigaplex Building 2, Airoli Knowledge Park Road, MSEB Staff Colony, TTC Industrial Area, Airoli, Navi Mumbai","19.1800645948,72.9938208684","{'Mon': '11am – 1am', 'Tue': '11am – 1am', 'Wed': '11am – 1am', 'Thu': '11am – 1am', 'Fri': '11am – 1am', 'Sat': '11am – 1am', 'Sun': '11am – 1am'}",True,False,False,"Biryani , Paratha , Gulab Jamun , Chicken Seekh , Seekh Kebab"
+91 8006005253,"North Indian, South Indian, Street Food",250,"512 Model Colony, Nagar Nigam, Jwalapur, Haridwar","29.9341080000,78.1331000000","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",True,False,False,
+91 9313044401,"Bakery, Desserts",400,"92G, J-Block Market, Rajouri Garden, New Delhi","28.6429235107,77.1201493219","{'Mon': '11am – 8pm', 'Tue': '11am – 8pm', 'Wed': '11am – 8pm', 'Thu': '11am – 8pm', 'Fri': '11am – 8pm', 'Sat': '11am – 8pm', 'Sun': '11am – 8pm'}",True,False,True,"Walnut Pie , Vanilla Blueberry Cake , Brownie Mousse Cake , Chocolate Nutella Cake"
+91 9897694727,Juices,100,"2/1, Raja Road, Paltan Bazaar, Dehradun","30.3164666667,78.0389638889","{'Mon': '8am – 8:30pm', 'Tue': '8am – 8:30pm', 'Wed': '8am – 8:30pm', 'Thu': '8am – 8:30pm', 'Fri': '8am – 8:30pm', 'Sat': '8am – 8:30pm', 'Sun': '8am – 8:30pm'}",False,False,False,
+91 9773734458,Bakery,250,"Plot 95, Pocket 6, Sector 21, Rohini, New Delhi","28.7138876029,77.0709317923","{'Mon': '10am – 9:30pm', 'Tue': '10am – 9:30pm', 'Wed': '10am – 9:30pm', 'Thu': '10am – 9:30pm', 'Fri': '10am – 9:30pm', 'Sat': '10am – 9:30pm', 'Sun': '10am – 9:30pm'}",False,False,False,"Vanilla Cake , Strawberry Cake , Pineapple Cake"
+91 9582593732,"North Indian, South Indian",150,"65, Gyankhand 1, Indirapuram, Ghaziabad","28.6474503941,77.3618076369","{'Mon': '9am – 5:30pm', 'Tue': '9am – 5:30pm', 'Wed': '9am – 5:30pm', 'Thu': '9am – 5:30pm', 'Fri': '9am – 5:30pm', 'Sat': '9am – 5:30pm', 'Sun': '9am – 5:30pm'}",False,False,False,
+91 7990076328,"Cafe, Fast Food",500,"82 B, Alkapuri Society, MK School Lane, Near Baroda High School, Alkapuri, Vadodara","22.3142046996,73.1692775711","{'Mon': '11:30am – 11pm', 'Tue': '11:30am – 11pm', 'Wed': '11:30am – 11pm', 'Thu': '11:30am – 11pm', 'Fri': '11:30am – 11pm', 'Sat': '11:30am – 11pm', 'Sun': '11:30am – 11pm'}",True,False,False,
020 27352929 +91 9158352929,"North Indian, Chinese, Mexican, Italian",800,"Shantiban Housing Society, Chafekar Chowk, Chinchwad, Pune","18.6308421585,73.7779757380","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",True,True,False,"Roti , Pasta , Pav Bhaji , Dal Makhani , Biryani , Coffee , Momos"
+91 7337567236,Arabian,600,"Tapout Drive In Jodimetla, Ghatkesar Road, Pocharam, Hyderabad","17.4226720000,78.6403010000","{'Mon': '12noon – 12midnight', 'Tue': '12noon – 12midnight', 'Wed': '12noon – 12midnight', 'Thu': '12noon – 12midnight', 'Fri': '12noon – 12midnight', 'Sat': '12noon – 12midnight', 'Sun': '12noon – 12midnight'}",False,False,False,
+91 9717973863,Mithai,150,"446, Main Road, Maujpur, Near Shahdara, New Delhi","28.6905973600,77.2752343118","{'Mon': '7:30am – 9pm', 'Tue': '7:30am – 9pm', 'Wed': '7:30am – 9pm', 'Thu': '7:30am – 9pm', 'Fri': '7:30am – 9pm', 'Sat': '7:30am – 9pm', 'Sun': '7:30am – 9pm'}",False,False,False,
+91 7887501835,"Bakery, Desserts",400,"Shop 2, Martina Apartment, Near ICICI Bank, Opposite Hollywood Apartment Chopra, Ulhasnagar, Thane","19.2338189141,73.1563664228","{'Mon': '11am – 1:30am', 'Tue': '11am – 1:30am', 'Wed': '11am – 1:30am', 'Thu': '11am – 1:30am', 'Fri': '11am – 1:30am', 'Sat': '11am – 1:30am', 'Sun': '11am – 1:30am'}",True,False,False,
080 65354546,"Fast Food, Healthy Food, Sandwich, Salad",500,"12, 4th Floor, Food Court, Ascendas Park Square Mall, Whitefield, Bangalore","12.9868606935,77.7369993925","{'Mon': '9am – 11pm', 'Tue': '9am – 11pm', 'Wed': '9am – 11pm', 'Thu': '9am – 11pm', 'Fri': '9am – 11pm', 'Sat': '9am – 11pm', 'Sun': '9am – 11pm'}",True,False,False,"Sandwich , Salad , Chicken Tikka Sub , Chicken Teriyaki Sub"
+91 8707428772,"North Indian, Chinese, Pizza, Fast Food",400,"789/1, Savitri Plaza Building, Outside Khande Rao Gate, Nehru Road, Civil Lines, Jhansi","25.4552506000,78.5710311000","{'Mon': '11am – 11:15pm', 'Tue': '11am – 11:15pm', 'Wed': '11am – 11:15pm', 'Thu': '11am – 11:15pm', 'Fri': '11am – 11:15pm', 'Sat': '11am – 11:15pm', 'Sun': '11am – 11:15pm'}",True,False,False,"Pasta , Panneer Butter Masala , Chop Suey"
0,Fast Food,200,"180, Near ICICI Bank, OMBR Layout, 4th Cross, Banaswadi, Bangalore","13.0091694020,77.6495110989","{'Mon': '10:30am – 10:30pm', 'Tue': '10:30am – 10:30pm', 'Wed': '10:30am – 10:30pm', 'Thu': '10:30am – 10:30pm', 'Fri': '10:30am – 10:30pm', 'Sat': '10:30am – 10:30pm', 'Sun': '10:30am – 10:30pm'}",False,False,False,
+91 9811102798,Fast Food,250,"Opposite SBI Bank, Village Badshahpur, Sohna Road, Gurgaon","28.4054322401,77.0434834063","{'Mon': '10:30am – 11pm', 'Tue': '10:30am – 11pm', 'Wed': '10:30am – 11pm', 'Thu': '10:30am – 11pm', 'Fri': '10:30am – 11pm', 'Sat': '10:30am – 11pm', 'Sun': '10:30am – 11pm'}",False,False,False,
+91 9242125024,"South Indian, Chinese",150,"KC Parking Lot, Near Student Plaza, Eshwar Nagar, Manipal","13.3610613611,74.7833648396","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",False,False,False,
+91 8094177096 +91 9829031284,North Indian,150,"C-42 Makarwali Road, Near Bikaner Sweets, Vaishali Nagar, Ana Sagar Lake, Ajmer","26.4894490000,74.6300080000","{'Mon': '12noon – 11:30pm', 'Tue': '12noon – 11:30pm', 'Wed': '12noon – 11:30pm', 'Thu': '12noon – 11:30pm', 'Fri': '12noon – 11:30pm', 'Sat': '12noon – 11:30pm', 'Sun': '12noon – 11:30pm'}",True,False,False,
+91 7003574114,Chinese,400,"2/73, Regent Colony, Tollygunge, Kolkata","22.4874937727,88.3518449217","{'Mon': '10am – 9pm', 'Tue': '10am – 9pm', 'Wed': '10am – 9pm', 'Thu': '10am – 9pm', 'Fri': '10am – 9pm', 'Sat': '10am – 9pm', 'Sun': '10am – 9pm'}",True,False,False,
+91 9246626434,"South Indian, Chinese, Biryani",250,"D 50-40-25, TPT Colony, Seethammadhara, Vizag","17.7478394993,83.3213853836","{'Mon': '12noon – 12midnight', 'Tue': '12noon – 12midnight', 'Wed': '12noon – 12midnight', 'Thu': '12noon – 12midnight', 'Fri': '12noon – 12midnight', 'Sat': '12noon – 12midnight', 'Sun': '12noon – 12midnight'}",False,False,False,
+91 9810680245,"Bakery, Desserts, Beverages",400,"Shop 1, Plot 179-D, Near Sai Baba Mandir, Khirki Village, Malviya Nagar, New Delhi","28.5308132116,77.2188334912","{'Mon': '11am – 2am', 'Tue': '11am – 2am', 'Wed': '11am – 2am', 'Thu': '11am – 2am', 'Fri': '11am – 2am', 'Sat': '11am – 2am', 'Sun': '11am – 2am'}",True,False,True,"Almond Fudge , Coffee Fudge , Hazelnut Praline"
+91 9853424171,"Chinese, North Indian, Odia, Biryani",350,"Plot 1164, Siripur Nuasahi, Unit 8, Baramunda, Bhubaneshwar","20.2721180000,85.8054910000","{'Mon': '11am – 10pm', 'Tue': '11am – 10pm', 'Wed': '11am – 10pm', 'Thu': '11am – 10pm', 'Fri': '11am – 10pm', 'Sat': '11am – 10pm', 'Sun': '11am – 10pm'}",True,False,False,
+91 7980038297,"North Indian, Bengali, Chinese",400,"Jessore Road, Madhyamgram Municipality, Barasat, Kolkata","22.6851487111,88.4630744532","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",True,False,False,
Not Available,"Desserts, Beverages",150,"MTP Road, Opposite BP Petrol Bunk, Peelamedu, Coimbatore","11.0228896435,77.0019249246","{'Mon': '9am – 9pm', 'Tue': '9am – 9pm', 'Wed': '9am – 9pm', 'Thu': '9am – 9pm', 'Fri': '9am – 9pm', 'Sat': '9am – 9pm', 'Sun': '9am – 9pm'}",False,False,False,
+91 9749879800 +91 8617596510,"Rolls, Fast Food",300,"H/24/1/20/1, H.C Road, W 11, Bankim Nagar, Siliguri","26.7130800000,88.4246400000","{'Mon': '11:30am – 9:30pm', 'Tue': '11:30am – 9:30pm', 'Wed': '11:30am – 9:30pm', 'Thu': '11:30am – 9:30pm', 'Fri': '11:30am – 9:30pm', 'Sat': '11:30am – 9:30pm', 'Sun': '11:30am – 9:30pm'}",True,False,False,
+91 9784552222,"North Indian, Sandwich, Burger, South Indian, Chinese",500,"617, 12th Road Circle, Residency Road, Sardarpura, Bhagat Ki Kothi, Jodhpur","26.2768481397,73.0026336014","{'Mon': '7am – 11pm', 'Tue': '7am – 11pm', 'Wed': '7am – 11pm', 'Thu': '7am – 11pm', 'Fri': '7am – 11pm', 'Sat': '7am – 11pm', 'Sun': '7am – 11pm'}",True,False,False,
+91 7607744444,Bakery,400,"shop no 2 arif chamber 4 , Aliganj, Lucknow","26.8943885677,80.9430082887","{'Mon': '11am – 10:15pm', 'Tue': '11am – 10:15pm', 'Wed': '11am – 10:15pm', 'Thu': '11am – 10:15pm', 'Fri': '11am – 10:15pm', 'Sat': '11am – 10:15pm', 'Sun': '11am – 10:15pm'}",True,False,False,
+91 8584012731 +91 8282924229,North Indian,450,"4th Floor, Pantaloons, 33/1A, Upendra Chandra Banerjee Road, Kankurgachi, Kolkata","22.5755242665,88.3896285295","{'Mon': '11am – 9pm', 'Tue': '11am – 9pm', 'Wed': '11am – 9pm', 'Thu': '11am – 9pm', 'Fri': '11am – 9pm', 'Sat': '11am – 9pm', 'Sun': '11am – 9pm'}",True,False,False,
0413 2338643 0413 2223853,"Continental, North Indian, Italian, Seafood","1,000","19, Rooftop, Dumas Street, Port Road, White Town, Puducherry","11.9243714491,79.8338303715","{'Mon': '11am – 10:30pm', 'Tue': '11am – 10:30pm', 'Wed': '11am – 10:30pm', 'Thu': '11am – 10:30pm', 'Fri': '11am – 10:30pm', 'Sat': '11am – 10:30pm', 'Sun': '11am – 10:30pm'}",False,False,False,"Sea Food , Beer , French Fries , Masala Peanuts , Paneer Tikka , Chicken Pakora , Chicken Manchurian"
+91 8007060894,North Indian,400,"Shop 111, Disha Garden Complex, N2, CIDCO, Aurangabad","19.8686750000,75.3671720000","{'Mon': '10am – 11pm', 'Tue': '10am – 11pm', 'Wed': '10am – 11pm', 'Thu': '10am – 11pm', 'Fri': '10am – 11pm', 'Sat': '10am – 11pm', 'Sun': '10am – 11pm'}",True,False,False,
+91 9422167906,Bakery,500,"Flat 2, Success Regency, New Shreya Nagar, Kalda Corner, Usmanpura, Aurangabad","19.8700290000,75.3348820000","{'Mon': '10am – 10pm', 'Tue': '10am – 10pm', 'Wed': '10am – 10pm', 'Thu': '10am – 10pm', 'Fri': '10am – 10pm', 'Sat': '10am – 10pm', 'Sun': '10am – 10pm'}",False,False,False,
+91 9841885093,"Kebab, Rolls",450,"C 24, 6th Street, Chintamani, Anna Nagar East, Chennai","13.0834866641,80.2242664620","{'Mon': '5pm – 11pm', 'Tue': '5pm – 11pm', 'Wed': '5pm – 11pm', 'Thu': '5pm – 11pm', 'Fri': '5pm – 11pm', 'Sat': '5pm – 11pm', 'Sun': '5pm – 11pm'}",True,False,False,"Chicken Omelette , Rolls , Rumali Roti , Chicken Malai Tikka , Seekh Roll , Beef Kabab , Onion Salad"
0265 2356920 +91 8141365000,"North Indian, Chinese",600,"R.C. Dutt Road,Opposite Concord Building, Alkapuri, Vadodara","22.3107155628,73.1704329327","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",True,False,False,"Pasta , Coffee , Pav Bhaji , Pizza , Salad , Chhole Bhature , Cheese Sandwich"
+91 9811776542,North Indian,350,"A2A Market, Vardhaman Plaza, Opposite Chander Nagar, Janakpuri, New Delhi","0.0000000000,0.0000000000","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",False,False,False,
Not Available,"Fast Food, Street Food, Beverages",250,"5/5, Ramakrishna Road, Alagapuram Pudur, Salem","11.6743894295,78.1517406553","{'Mon': '11:30am – 3:30pm, 5pm – 9:30pm', 'Tue': '11:30am – 3:30pm, 5pm – 9:30pm', 'Wed': '11:30am – 3:30pm, 5pm – 9:30pm', 'Thu': '11:30am – 3:30pm, 5pm – 9:30pm', 'Fri': '11:30am – 3:30pm, 5pm – 9:30pm', 'Sat': '11:30am – 3:30pm, 5pm – 9:30pm', 'Sun': '11:30am – 3:30pm, 5pm – 9:30pm'}",True,False,False,
+91 9211564495 +91 7862027786,North Indian,300,"Gali 5, Babu Nagar, Block A, Old Mustafabad, New Mustafabad, Shahdara, New Delhi","28.7139760000,77.2772170000","{'Mon': '5:30pm – 11:45pm', 'Tue': '5:30pm – 11:45pm', 'Wed': '5:30pm – 11:45pm', 'Thu': '5:30pm – 11:45pm', 'Fri': '5:30pm – 11:45pm', 'Sat': '5:30pm – 11:45pm', 'Sun': '5:30pm – 11:45pm'}",True,False,False,
+91 9582287559,Rolls,450,"Khasra 305/2, 100 Futa Road, Chhatarpur, New Delhi","28.4811484000,77.1871365000","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",True,False,False,"Rolls , Kathi Roll , Chicken Bhuna Roll , French Fries , Chaap Roll"
011 41659977 011 41659988,"North Indian, Chinese",800,"HL-3, Ground Floor, Opposite Santoshi Mata Mandir, Jail Road, New Delhi","28.6256851399,77.1012209728","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",True,False,False,"Dal Makhani , Butter Chicken , Paneer Lababdar , Biryani , Afghan Chicken , Kadhai Paneer , Virgin Mojito"
033 39883988 033 65000984,"Pizza, Fast Food, Italian",500,"3rd Floor, Mani Square Mall, 164/1, E.M. Bypass, Kankurgachi, Kolkata","22.5778226090,88.4002577886","{'Mon': '11am – 11pm', 'Tue': '11am – 11pm', 'Wed': '11am – 11pm', 'Thu': '11am – 11pm', 'Fri': '11am – 11pm', 'Sat': '11am – 11pm', 'Sun': '11am – 11pm'}",True,False,False,"Chicken Tikka , Truffle Cake , Country Feast , Chicken Wings , Garlic Bread , Veggie Pizza , Pane Pizza"
+91 6363923554,"Cafe, Desserts, Beverages",600,"Outer Ring Road, Doddanekundi, Marathahalli, Bangalore","12.9340130000,77.6111090000","{'Mon': '10am – 6pm', 'Tue': '10am – 6pm', 'Wed': '10am – 6pm', 'Thu': '10am – 6pm', 'Fri': '10am – 6pm', 'Sat': '10am – 6pm', 'Sun': '10am – 6pm'}",True,False,False,
+91 9773497293,Cafe,300,"Shop 1, Charkop Ashray CHS. Ltd., Plot 3, Charkop Gaon, Kandivali West, Mumbai","19.2177773157,72.8301306814","{'Mon': '10:30am – 12midnight', 'Tue': '10:30am – 12midnight', 'Wed': '10:30am – 12midnight', 'Thu': '10:30am – 12midnight', 'Fri': '10:30am – 12midnight', 'Sat': '10:30am – 12midnight', 'Sun': '10:30am – 12midnight'}",False,False,False,
+91 7400092523,"Ice Cream, Desserts",300,"Inox Cinemas, Inorbit Mall, Link Road, Malad West, Mumbai","19.1725470000,72.8355080000","{'Mon': '9am – 11pm', 'Tue': '9am – 11pm', 'Wed': '9am – 11pm', 'Thu': '9am – 11pm', 'Fri': '9am – 11pm', 'Sat': '9am – 11pm', 'Sun': '9am – 11pm'}",False,False,False,
+91 9886707659,Beverages,150,"Speaker House, Kanke Road, Indira Nagar Colony, Indrapuri Colony, Kanka, Ranchi","23.3885390000,85.3153520000","{'Mon': '10am – 10pm', 'Tue': '10am – 10pm', 'Wed': '10am – 10pm', 'Thu': '10am – 10pm', 'Fri': '10am – 10pm', 'Sat': '10am – 10pm', 'Sun': '10am – 10pm'}",True,False,False,
0832 2423304 +91 9225548011,Bakery,200,"Shop No.7, Navelkar Arcade, AB Road, Mahalaxmi Circle, Panaji, Goa","15.4975926027,73.8271540403","{'Mon': '9am – 9pm', 'Tue': '9am – 9pm', 'Wed': '9am – 9pm', 'Thu': '9am – 9pm', 'Fri': '9am – 9pm', 'Sat': '9am – 9pm', 'Sun': '9am – 9pm'}",False,False,False,
+91 9853525000,North Indian,250,"Near Workshop Chowk, Gazi gulla road, Opp, Hotel red petal, Jalandhar, Adarsh Nagar, Jalandhar","31.3395150000,75.5673560000","{'Mon': '11am – 10:30pm', 'Tue': '11am – 10:30pm', 'Wed': '11am – 10:30pm', 'Thu': '11am – 10:30pm', 'Fri': '11am – 10:30pm', 'Sat': '11am – 10:30pm', 'Sun': '11am – 10:30pm'}",True,False,False,
+91 9777778445,"North Indian, Chinese",250,"Eat Street(Khao Gali) Behind Ram mandir, Ekamra Vihar, Kharabela Nagar, Bhubaneshwar","20.2782935407,85.8474335074","{'Mon': '6pm – 10pm', 'Tue': '6pm – 10pm', 'Wed': '6pm – 10pm', 'Thu': '6pm – 10pm', 'Fri': '6pm – 10pm', 'Sat': '6pm – 10pm', 'Sun': '6pm – 10pm'}",False,False,False,
+91 7895285655,North Indian,300,"Chandra Charya Chowk, Naya Haridwar, Nagar Nigam, Ranipur, Haridwar","29.9342680000,78.1351820000","{'Mon': '12noon – 4pm, 7pm – 11pm', 'Tue': '12noon – 4pm, 7pm – 11pm', 'Wed': '12noon – 4pm, 7pm – 11pm', 'Thu': '12noon – 4pm, 7pm – 11pm', 'Fri': '12noon – 4pm, 7pm – 11pm', 'Sat': '12noon – 4pm, 7pm – 11pm', 'Sun': '12noon – 4pm, 7pm – 11pm'}",False,False,False,
+91 8929918337,Biryani,250,"Plot 2, Shop 1, Besides Suyog Mangal Karyalay, Cannought, CIDCO, Aurangabad","19.8764372000,75.3624598000","{'Mon': '11am – 11:30pm', 'Tue': '11am – 11:30pm', 'Wed': '11am – 11:30pm', 'Thu': '11am – 11:30pm', 'Fri': '11am – 11:30pm', 'Sat': '11am – 11:30pm', 'Sun': '11am – 11:30pm'}",False,False,False,
+91 9860457700,"North Indian, Chinese, Seafood, Goan",600,"Colva Beach, Colva, Goa","15.2764937819,73.9161812514","{'Mon': '10:30am – 12midnight', 'Tue': '10:30am – 12midnight', 'Wed': '10:30am – 12midnight', 'Thu': '10:30am – 12midnight', 'Fri': '10:30am – 12midnight', 'Sat': '10:30am – 12midnight', 'Sun': '10:30am – 12midnight'}",False,False,False,
